"","Scenario","Location","Vegetation","Year","Decade","Avg"
"6396","SRES A2","Arctic","White Spruce",2056,"2050",6020
"6397","SRES A2","Arctic","White Spruce",2057,"2050",5919
"6398","SRES A2","Arctic","White Spruce",2058,"2050",6010
"6399","SRES A2","Arctic","White Spruce",2059,"2050",6139
"6400","SRES A2","Arctic","White Spruce",2060,"2060",6290
"6401","SRES A2","Arctic","White Spruce",2061,"2060",6310
"6402","SRES A2","Arctic","White Spruce",2062,"2060",6342
"6403","SRES A2","Arctic","White Spruce",2063,"2060",6244
"6404","SRES A2","Arctic","White Spruce",2064,"2060",6441
"6405","SRES A2","Arctic","White Spruce",2065,"2060",6603
"6406","SRES A2","Arctic","White Spruce",2066,"2060",6609
"6407","SRES A2","Arctic","White Spruce",2067,"2060",6570
"6408","SRES A2","Arctic","White Spruce",2068,"2060",6506
"6409","SRES A2","Arctic","White Spruce",2069,"2060",6436
"6410","SRES A2","Arctic","White Spruce",2070,"2070",6356
"6411","SRES A2","Arctic","White Spruce",2071,"2070",6368
"6412","SRES A2","Arctic","White Spruce",2072,"2070",6356
"6413","SRES A2","Arctic","White Spruce",2073,"2070",6321
"6414","SRES A2","Arctic","White Spruce",2074,"2070",5492
"6415","SRES A2","Arctic","White Spruce",2075,"2070",5196
"6416","SRES A2","Arctic","White Spruce",2076,"2070",5270
"6417","SRES A2","Arctic","White Spruce",2077,"2070",5325
"6418","SRES A2","Arctic","White Spruce",2078,"2070",5374
"6419","SRES A2","Arctic","White Spruce",2079,"2070",5180
"6420","SRES A2","Arctic","White Spruce",2080,"2080",5134
"6421","SRES A2","Arctic","White Spruce",2081,"2080",4990
"6422","SRES A2","Arctic","White Spruce",2082,"2080",4877
"6423","SRES A2","Arctic","White Spruce",2083,"2080",4850
"6424","SRES A2","Arctic","White Spruce",2084,"2080",4900
"6425","SRES A2","Arctic","White Spruce",2085,"2080",4887
"6426","SRES A2","Arctic","White Spruce",2086,"2080",4856
"6427","SRES A2","Arctic","White Spruce",2087,"2080",4767
"6428","SRES A2","Arctic","White Spruce",2088,"2080",4711
"6429","SRES A2","Arctic","White Spruce",2089,"2080",4720
"6430","SRES A2","Arctic","White Spruce",2090,"2090",4758
"6431","SRES A2","Arctic","White Spruce",2091,"2090",4780
"6432","SRES A2","Arctic","White Spruce",2092,"2090",4812
"6433","SRES A2","Arctic","White Spruce",2093,"2090",4776
"6434","SRES A2","Arctic","White Spruce",2094,"2090",4733
"6435","SRES A2","Arctic","White Spruce",2095,"2090",4599
"6436","SRES A2","Arctic","White Spruce",2096,"2090",4547
"6437","SRES A2","Arctic","White Spruce",2097,"2090",4515
"6438","SRES A2","Arctic","White Spruce",2098,"2090",4517
"6439","SRES A2","Arctic","White Spruce",2099,"2090",4536
"6440","SRES A2","Arctic","White Spruce",2100,"2100",4629
"6441","SRES A2","North Pacific","Black Spruce",2009,"2000",841
"6442","SRES A2","North Pacific","Black Spruce",2010,"2010",843
"6443","SRES A2","North Pacific","Black Spruce",2011,"2010",844
"6444","SRES A2","North Pacific","Black Spruce",2012,"2010",841
"6445","SRES A2","North Pacific","Black Spruce",2013,"2010",843
"6446","SRES A2","North Pacific","Black Spruce",2014,"2010",845
"6447","SRES A2","North Pacific","Black Spruce",2015,"2010",846
"6448","SRES A2","North Pacific","Black Spruce",2016,"2010",846
"6449","SRES A2","North Pacific","Black Spruce",2017,"2010",845
"6450","SRES A2","North Pacific","Black Spruce",2018,"2010",845
"6451","SRES A2","North Pacific","Black Spruce",2019,"2010",825
"6452","SRES A2","North Pacific","Black Spruce",2020,"2020",828
"6453","SRES A2","North Pacific","Black Spruce",2021,"2020",825
"6454","SRES A2","North Pacific","Black Spruce",2022,"2020",826
"6455","SRES A2","North Pacific","Black Spruce",2023,"2020",826
"6456","SRES A2","North Pacific","Black Spruce",2024,"2020",823
"6457","SRES A2","North Pacific","Black Spruce",2025,"2020",823
"6458","SRES A2","North Pacific","Black Spruce",2026,"2020",823
"6459","SRES A2","North Pacific","Black Spruce",2027,"2020",821
"6460","SRES A2","North Pacific","Black Spruce",2028,"2020",824
"6461","SRES A2","North Pacific","Black Spruce",2029,"2020",822
"6462","SRES A2","North Pacific","Black Spruce",2030,"2030",825
"6463","SRES A2","North Pacific","Black Spruce",2031,"2030",823
"6464","SRES A2","North Pacific","Black Spruce",2032,"2030",827
"6465","SRES A2","North Pacific","Black Spruce",2033,"2030",822
"6466","SRES A2","North Pacific","Black Spruce",2034,"2030",815
"6467","SRES A2","North Pacific","Black Spruce",2035,"2030",812
"6468","SRES A2","North Pacific","Black Spruce",2036,"2030",814
"6469","SRES A2","North Pacific","Black Spruce",2037,"2030",814
"6470","SRES A2","North Pacific","Black Spruce",2038,"2030",814
"6471","SRES A2","North Pacific","Black Spruce",2039,"2030",814
"6472","SRES A2","North Pacific","Black Spruce",2040,"2040",814
"6473","SRES A2","North Pacific","Black Spruce",2041,"2040",814
"6474","SRES A2","North Pacific","Black Spruce",2042,"2040",814
"6475","SRES A2","North Pacific","Black Spruce",2043,"2040",812
"6476","SRES A2","North Pacific","Black Spruce",2044,"2040",812
"6477","SRES A2","North Pacific","Black Spruce",2045,"2040",811
"6478","SRES A2","North Pacific","Black Spruce",2046,"2040",813
"6479","SRES A2","North Pacific","Black Spruce",2047,"2040",815
"6480","SRES A2","North Pacific","Black Spruce",2048,"2040",814
"6481","SRES A2","North Pacific","Black Spruce",2049,"2040",810
"6482","SRES A2","North Pacific","Black Spruce",2050,"2050",813
"6483","SRES A2","North Pacific","Black Spruce",2051,"2050",812
"6484","SRES A2","North Pacific","Black Spruce",2052,"2050",813
"6485","SRES A2","North Pacific","Black Spruce",2053,"2050",812
"6486","SRES A2","North Pacific","Black Spruce",2054,"2050",813
"6487","SRES A2","North Pacific","Black Spruce",2055,"2050",815
"6488","SRES A2","North Pacific","Black Spruce",2056,"2050",815
"6489","SRES A2","North Pacific","Black Spruce",2057,"2050",812
"6490","SRES A2","North Pacific","Black Spruce",2058,"2050",815
"6491","SRES A2","North Pacific","Black Spruce",2059,"2050",816
"6492","SRES A2","North Pacific","Black Spruce",2060,"2060",815
"6493","SRES A2","North Pacific","Black Spruce",2061,"2060",816
"6494","SRES A2","North Pacific","Black Spruce",2062,"2060",816
"6495","SRES A2","North Pacific","Black Spruce",2063,"2060",815
"6496","SRES A2","North Pacific","Black Spruce",2064,"2060",814
"6497","SRES A2","North Pacific","Black Spruce",2065,"2060",816
"6498","SRES A2","North Pacific","Black Spruce",2066,"2060",814
"6499","SRES A2","North Pacific","Black Spruce",2067,"2060",816
"6500","SRES A2","North Pacific","Black Spruce",2068,"2060",811
"6501","SRES A2","North Pacific","Black Spruce",2069,"2060",812
"6502","SRES A2","North Pacific","Black Spruce",2070,"2070",811
"6503","SRES A2","North Pacific","Black Spruce",2071,"2070",808
"6504","SRES A2","North Pacific","Black Spruce",2072,"2070",794
"6505","SRES A2","North Pacific","Black Spruce",2073,"2070",796
"6506","SRES A2","North Pacific","Black Spruce",2074,"2070",786
"6507","SRES A2","North Pacific","Black Spruce",2075,"2070",779
"6508","SRES A2","North Pacific","Black Spruce",2076,"2070",781
"6509","SRES A2","North Pacific","Black Spruce",2077,"2070",776
"6510","SRES A2","North Pacific","Black Spruce",2078,"2070",775
"6511","SRES A2","North Pacific","Black Spruce",2079,"2070",775
"6512","SRES A2","North Pacific","Black Spruce",2080,"2080",772
"6513","SRES A2","North Pacific","Black Spruce",2081,"2080",770
"6514","SRES A2","North Pacific","Black Spruce",2082,"2080",771
"6515","SRES A2","North Pacific","Black Spruce",2083,"2080",767
"6516","SRES A2","North Pacific","Black Spruce",2084,"2080",765
"6517","SRES A2","North Pacific","Black Spruce",2085,"2080",765
"6518","SRES A2","North Pacific","Black Spruce",2086,"2080",768
"6519","SRES A2","North Pacific","Black Spruce",2087,"2080",751
"6520","SRES A2","North Pacific","Black Spruce",2088,"2080",755
"6521","SRES A2","North Pacific","Black Spruce",2089,"2080",746
"6522","SRES A2","North Pacific","Black Spruce",2090,"2090",748
"6523","SRES A2","North Pacific","Black Spruce",2091,"2090",742
"6524","SRES A2","North Pacific","Black Spruce",2092,"2090",745
"6525","SRES A2","North Pacific","Black Spruce",2093,"2090",745
"6526","SRES A2","North Pacific","Black Spruce",2094,"2090",742
"6527","SRES A2","North Pacific","Black Spruce",2095,"2090",737
"6528","SRES A2","North Pacific","Black Spruce",2096,"2090",728
"6529","SRES A2","North Pacific","Black Spruce",2097,"2090",729
"6530","SRES A2","North Pacific","Black Spruce",2098,"2090",727
"6531","SRES A2","North Pacific","Black Spruce",2099,"2090",727
"6532","SRES A2","North Pacific","Black Spruce",2100,"2100",728
"6533","SRES A2","North Pacific","Deciduous",2009,"2000",110
"6534","SRES A2","North Pacific","Deciduous",2010,"2010",107
"6535","SRES A2","North Pacific","Deciduous",2011,"2010",108
"6536","SRES A2","North Pacific","Deciduous",2012,"2010",108
"6537","SRES A2","North Pacific","Deciduous",2013,"2010",108
"6538","SRES A2","North Pacific","Deciduous",2014,"2010",109
"6539","SRES A2","North Pacific","Deciduous",2015,"2010",104
"6540","SRES A2","North Pacific","Deciduous",2016,"2010",105
"6541","SRES A2","North Pacific","Deciduous",2017,"2010",106
"6542","SRES A2","North Pacific","Deciduous",2018,"2010",105
"6543","SRES A2","North Pacific","Deciduous",2019,"2010",139
"6544","SRES A2","North Pacific","Deciduous",2020,"2020",141
"6545","SRES A2","North Pacific","Deciduous",2021,"2020",142
"6546","SRES A2","North Pacific","Deciduous",2022,"2020",135
"6547","SRES A2","North Pacific","Deciduous",2023,"2020",138
"6548","SRES A2","North Pacific","Deciduous",2024,"2020",140
"6549","SRES A2","North Pacific","Deciduous",2025,"2020",145
"6550","SRES A2","North Pacific","Deciduous",2026,"2020",140
"6551","SRES A2","North Pacific","Deciduous",2027,"2020",140
"6552","SRES A2","North Pacific","Deciduous",2028,"2020",147
"6553","SRES A2","North Pacific","Deciduous",2029,"2020",140
"6554","SRES A2","North Pacific","Deciduous",2030,"2030",142
"6555","SRES A2","North Pacific","Deciduous",2031,"2030",145
"6556","SRES A2","North Pacific","Deciduous",2032,"2030",134
"6557","SRES A2","North Pacific","Deciduous",2033,"2030",142
"6558","SRES A2","North Pacific","Deciduous",2034,"2030",168
"6559","SRES A2","North Pacific","Deciduous",2035,"2030",168
"6560","SRES A2","North Pacific","Deciduous",2036,"2030",167
"6561","SRES A2","North Pacific","Deciduous",2037,"2030",160
"6562","SRES A2","North Pacific","Deciduous",2038,"2030",162
"6563","SRES A2","North Pacific","Deciduous",2039,"2030",163
"6564","SRES A2","North Pacific","Deciduous",2040,"2040",167
"6565","SRES A2","North Pacific","Deciduous",2041,"2040",158
"6566","SRES A2","North Pacific","Deciduous",2042,"2040",163
"6567","SRES A2","North Pacific","Deciduous",2043,"2040",159
"6568","SRES A2","North Pacific","Deciduous",2044,"2040",164
"6569","SRES A2","North Pacific","Deciduous",2045,"2040",168
"6570","SRES A2","North Pacific","Deciduous",2046,"2040",163
"6571","SRES A2","North Pacific","Deciduous",2047,"2040",159
"6572","SRES A2","North Pacific","Deciduous",2048,"2040",160
"6573","SRES A2","North Pacific","Deciduous",2049,"2040",166
"6574","SRES A2","North Pacific","Deciduous",2050,"2050",165
"6575","SRES A2","North Pacific","Deciduous",2051,"2050",165
"6576","SRES A2","North Pacific","Deciduous",2052,"2050",162
"6577","SRES A2","North Pacific","Deciduous",2053,"2050",166
"6578","SRES A2","North Pacific","Deciduous",2054,"2050",161
"6579","SRES A2","North Pacific","Deciduous",2055,"2050",160
"6580","SRES A2","North Pacific","Deciduous",2056,"2050",160
"6581","SRES A2","North Pacific","Deciduous",2057,"2050",164
"6582","SRES A2","North Pacific","Deciduous",2058,"2050",160
"6583","SRES A2","North Pacific","Deciduous",2059,"2050",162
"6584","SRES A2","North Pacific","Deciduous",2060,"2060",160
"6585","SRES A2","North Pacific","Deciduous",2061,"2060",159
"6586","SRES A2","North Pacific","Deciduous",2062,"2060",158
"6587","SRES A2","North Pacific","Deciduous",2063,"2060",157
"6588","SRES A2","North Pacific","Deciduous",2064,"2060",162
"6589","SRES A2","North Pacific","Deciduous",2065,"2060",160
"6590","SRES A2","North Pacific","Deciduous",2066,"2060",160
"6591","SRES A2","North Pacific","Deciduous",2067,"2060",162
"6592","SRES A2","North Pacific","Deciduous",2068,"2060",166
"6593","SRES A2","North Pacific","Deciduous",2069,"2060",171
"6594","SRES A2","North Pacific","Deciduous",2070,"2070",172
"6595","SRES A2","North Pacific","Deciduous",2071,"2070",172
"6596","SRES A2","North Pacific","Deciduous",2072,"2070",194
"6597","SRES A2","North Pacific","Deciduous",2073,"2070",194
"6598","SRES A2","North Pacific","Deciduous",2074,"2070",206
"6599","SRES A2","North Pacific","Deciduous",2075,"2070",215
"6600","SRES A2","North Pacific","Deciduous",2076,"2070",213
"6601","SRES A2","North Pacific","Deciduous",2077,"2070",218
"6602","SRES A2","North Pacific","Deciduous",2078,"2070",226
"6603","SRES A2","North Pacific","Deciduous",2079,"2070",234
"6604","SRES A2","North Pacific","Deciduous",2080,"2080",233
"6605","SRES A2","North Pacific","Deciduous",2081,"2080",230
"6606","SRES A2","North Pacific","Deciduous",2082,"2080",243
"6607","SRES A2","North Pacific","Deciduous",2083,"2080",237
"6608","SRES A2","North Pacific","Deciduous",2084,"2080",240
"6609","SRES A2","North Pacific","Deciduous",2085,"2080",243
"6610","SRES A2","North Pacific","Deciduous",2086,"2080",243
"6611","SRES A2","North Pacific","Deciduous",2087,"2080",254
"6612","SRES A2","North Pacific","Deciduous",2088,"2080",267
"6613","SRES A2","North Pacific","Deciduous",2089,"2080",275
"6614","SRES A2","North Pacific","Deciduous",2090,"2090",266
"6615","SRES A2","North Pacific","Deciduous",2091,"2090",269
"6616","SRES A2","North Pacific","Deciduous",2092,"2090",267
"6617","SRES A2","North Pacific","Deciduous",2093,"2090",265
"6618","SRES A2","North Pacific","Deciduous",2094,"2090",272
"6619","SRES A2","North Pacific","Deciduous",2095,"2090",284
"6620","SRES A2","North Pacific","Deciduous",2096,"2090",301
"6621","SRES A2","North Pacific","Deciduous",2097,"2090",304
"6622","SRES A2","North Pacific","Deciduous",2098,"2090",308
"6623","SRES A2","North Pacific","Deciduous",2099,"2090",308
"6624","SRES A2","North Pacific","Deciduous",2100,"2100",302
"6625","SRES A2","North Pacific","Graminoid Tundra",2009,"2000",NA
"6626","SRES A2","North Pacific","Graminoid Tundra",2010,"2010",NA
"6627","SRES A2","North Pacific","Graminoid Tundra",2011,"2010",NA
"6628","SRES A2","North Pacific","Graminoid Tundra",2012,"2010",NA
"6629","SRES A2","North Pacific","Graminoid Tundra",2013,"2010",NA
"6630","SRES A2","North Pacific","Graminoid Tundra",2014,"2010",NA
"6631","SRES A2","North Pacific","Graminoid Tundra",2015,"2010",NA
"6632","SRES A2","North Pacific","Graminoid Tundra",2016,"2010",NA
"6633","SRES A2","North Pacific","Graminoid Tundra",2017,"2010",NA
"6634","SRES A2","North Pacific","Graminoid Tundra",2018,"2010",NA
"6635","SRES A2","North Pacific","Graminoid Tundra",2019,"2010",NA
"6636","SRES A2","North Pacific","Graminoid Tundra",2020,"2020",NA
"6637","SRES A2","North Pacific","Graminoid Tundra",2021,"2020",NA
"6638","SRES A2","North Pacific","Graminoid Tundra",2022,"2020",NA
"6639","SRES A2","North Pacific","Graminoid Tundra",2023,"2020",NA
"6640","SRES A2","North Pacific","Graminoid Tundra",2024,"2020",NA
"6641","SRES A2","North Pacific","Graminoid Tundra",2025,"2020",NA
"6642","SRES A2","North Pacific","Graminoid Tundra",2026,"2020",NA
"6643","SRES A2","North Pacific","Graminoid Tundra",2027,"2020",NA
"6644","SRES A2","North Pacific","Graminoid Tundra",2028,"2020",NA
"6645","SRES A2","North Pacific","Graminoid Tundra",2029,"2020",NA
"6646","SRES A2","North Pacific","Graminoid Tundra",2030,"2030",NA
"6647","SRES A2","North Pacific","Graminoid Tundra",2031,"2030",NA
"6648","SRES A2","North Pacific","Graminoid Tundra",2032,"2030",NA
"6649","SRES A2","North Pacific","Graminoid Tundra",2033,"2030",NA
"6650","SRES A2","North Pacific","Graminoid Tundra",2034,"2030",NA
"6651","SRES A2","North Pacific","Graminoid Tundra",2035,"2030",NA
"6652","SRES A2","North Pacific","Graminoid Tundra",2036,"2030",NA
"6653","SRES A2","North Pacific","Graminoid Tundra",2037,"2030",NA
"6654","SRES A2","North Pacific","Graminoid Tundra",2038,"2030",NA
"6655","SRES A2","North Pacific","Graminoid Tundra",2039,"2030",NA
"6656","SRES A2","North Pacific","Graminoid Tundra",2040,"2040",NA
"6657","SRES A2","North Pacific","Graminoid Tundra",2041,"2040",NA
"6658","SRES A2","North Pacific","Graminoid Tundra",2042,"2040",NA
"6659","SRES A2","North Pacific","Graminoid Tundra",2043,"2040",NA
"6660","SRES A2","North Pacific","Graminoid Tundra",2044,"2040",NA
"6661","SRES A2","North Pacific","Graminoid Tundra",2045,"2040",NA
"6662","SRES A2","North Pacific","Graminoid Tundra",2046,"2040",NA
"6663","SRES A2","North Pacific","Graminoid Tundra",2047,"2040",NA
"6664","SRES A2","North Pacific","Graminoid Tundra",2048,"2040",NA
"6665","SRES A2","North Pacific","Graminoid Tundra",2049,"2040",NA
"6666","SRES A2","North Pacific","Graminoid Tundra",2050,"2050",NA
"6667","SRES A2","North Pacific","Graminoid Tundra",2051,"2050",NA
"6668","SRES A2","North Pacific","Graminoid Tundra",2052,"2050",NA
"6669","SRES A2","North Pacific","Graminoid Tundra",2053,"2050",NA
"6670","SRES A2","North Pacific","Graminoid Tundra",2054,"2050",NA
"6671","SRES A2","North Pacific","Graminoid Tundra",2055,"2050",NA
"6672","SRES A2","North Pacific","Graminoid Tundra",2056,"2050",NA
"6673","SRES A2","North Pacific","Graminoid Tundra",2057,"2050",NA
"6674","SRES A2","North Pacific","Graminoid Tundra",2058,"2050",NA
"6675","SRES A2","North Pacific","Graminoid Tundra",2059,"2050",NA
"6676","SRES A2","North Pacific","Graminoid Tundra",2060,"2060",NA
"6677","SRES A2","North Pacific","Graminoid Tundra",2061,"2060",NA
"6678","SRES A2","North Pacific","Graminoid Tundra",2062,"2060",NA
"6679","SRES A2","North Pacific","Graminoid Tundra",2063,"2060",NA
"6680","SRES A2","North Pacific","Graminoid Tundra",2064,"2060",NA
"6681","SRES A2","North Pacific","Graminoid Tundra",2065,"2060",0
"6682","SRES A2","North Pacific","Graminoid Tundra",2066,"2060",0
"6683","SRES A2","North Pacific","Graminoid Tundra",2067,"2060",0
"6684","SRES A2","North Pacific","Graminoid Tundra",2068,"2060",0
"6685","SRES A2","North Pacific","Graminoid Tundra",2069,"2060",0
"6686","SRES A2","North Pacific","Graminoid Tundra",2070,"2070",0
"6687","SRES A2","North Pacific","Graminoid Tundra",2071,"2070",0
"6688","SRES A2","North Pacific","Graminoid Tundra",2072,"2070",0
"6689","SRES A2","North Pacific","Graminoid Tundra",2073,"2070",0
"6690","SRES A2","North Pacific","Graminoid Tundra",2074,"2070",0
"6691","SRES A2","North Pacific","Graminoid Tundra",2075,"2070",0
"6692","SRES A2","North Pacific","Graminoid Tundra",2076,"2070",0
"6693","SRES A2","North Pacific","Graminoid Tundra",2077,"2070",0
"6694","SRES A2","North Pacific","Graminoid Tundra",2078,"2070",0
"6695","SRES A2","North Pacific","Graminoid Tundra",2079,"2070",0
"6696","SRES A2","North Pacific","Graminoid Tundra",2080,"2080",0
"6697","SRES A2","North Pacific","Graminoid Tundra",2081,"2080",0
"6698","SRES A2","North Pacific","Graminoid Tundra",2082,"2080",0
"6699","SRES A2","North Pacific","Graminoid Tundra",2083,"2080",0
"6700","SRES A2","North Pacific","Graminoid Tundra",2084,"2080",0
"6701","SRES A2","North Pacific","Graminoid Tundra",2085,"2080",0
"6702","SRES A2","North Pacific","Graminoid Tundra",2086,"2080",0
"6703","SRES A2","North Pacific","Graminoid Tundra",2087,"2080",0
"6704","SRES A2","North Pacific","Graminoid Tundra",2088,"2080",0
"6705","SRES A2","North Pacific","Graminoid Tundra",2089,"2080",0
"6706","SRES A2","North Pacific","Graminoid Tundra",2090,"2090",0
"6707","SRES A2","North Pacific","Graminoid Tundra",2091,"2090",0
"6708","SRES A2","North Pacific","Graminoid Tundra",2092,"2090",0
"6709","SRES A2","North Pacific","Graminoid Tundra",2093,"2090",0
"6710","SRES A2","North Pacific","Graminoid Tundra",2094,"2090",0
